starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 19 12:43:20 2024	1726731800	2	42	44	33
Thu Sep 19 12:43:20 2024	1726731800	32	12	44	12
Thu Sep 19 12:43:20 2024	1726731800	32	12	45	12
Thu Sep 19 12:43:20 2024	1726731800	7	38	45	33
Thu Sep 19 12:43:20 2024	1726731800	2	43	45	33
Thu Sep 19 12:43:20 2024	1726731800	7	38	45	33
Thu Sep 19 12:43:20 2024	1726731800	1	44	45	26
Thu Sep 19 12:43:20 2024	1726731800	32	12	45	12
Thu Sep 19 12:43:20 2024	1726731800	32	12	45	12
Thu Sep 19 12:43:20 2024	1726731800	1	44	45	26
Thu Sep 19 12:43:20 2024	1726731800	32	12	45	12
Thu Sep 19 12:43:20 2024	1726731800	32	12	45	12
Thu Sep 19 12:43:20 2024	1726731800	7	38	45	33
Thu Sep 19 12:43:20 2024	1726731800	1	44	45	26
Thu Sep 19 12:43:20 2024	1726731800	32	12	45	12
Thu Sep 19 12:43:20 2024	1726731800	32	12	45	12
Thu Sep 19 12:43:20 2024	1726731800	32	12	45	12
Thu Sep 19 12:43:20 2024	1726731800	1	44	45	26
Thu Sep 19 12:43:20 2024	1726731800	1	44	45	26
Thu Sep 19 12:43:20 2024	1726731800	1	44	45	26
Thu Sep 19 12:43:20 2024	1726731800	1	43	45	26
Thu Sep 19 12:43:20 2024	1726731800	2	43	45	26
Thu Sep 19 12:43:20 2024	1726731800	1	44	45	26
Thu Sep 19 12:43:20 2024	1726731800	17	28	45	28
Thu Sep 19 12:43:20 2024	1726731800	5	41	46	38
Thu Sep 19 12:43:20 2024	1726731800	22	24	46	20
Thu Sep 19 12:43:20 2024	1726731800	22	24	46	20
Thu Sep 19 12:43:20 2024	1726731800	17	29	46	28
Thu Sep 19 12:43:20 2024	1726731800	17	29	46	6
Thu Sep 19 12:43:20 2024	1726731800	6	40	46	39
Thu Sep 19 12:43:20 2024	1726731800	22	24	46	20
Thu Sep 19 12:43:20 2024	1726731800	24	22	47	21
Thu Sep 19 12:43:20 2024	1726731800	7	40	47	39
Thu Sep 19 12:43:20 2024	1726731800	9	38	47	37
Thu Sep 19 12:43:20 2024	1726731800	9	38	47	37
Thu Sep 19 12:43:20 2024	1726731800	25	22	47	21
Thu Sep 19 12:43:20 2024	1726731800	32	15	47	13
Thu Sep 19 12:43:20 2024	1726731800	7	40	47	39
Thu Sep 19 12:43:20 2024	1726731800	7	41	47	39
Thu Sep 19 12:43:20 2024	1726731800	9	38	47	37
Thu Sep 19 12:43:20 2024	1726731800	7	41	47	39
Thu Sep 19 12:43:20 2024	1726731800	6	41	47	39
Thu Sep 19 12:43:20 2024	1726731800	15	33	47	30
Thu Sep 19 12:43:20 2024	1726731800	15	33	47	30
Thu Sep 19 12:43:20 2024	1726731800	15	33	47	30
Thu Sep 19 12:43:20 2024	1726731800	18	29	47	28
Thu Sep 19 12:43:20 2024	1726731800	18	29	47	28
Thu Sep 19 12:43:20 2024	1726731800	15	33	47	30
Thu Sep 19 12:43:20 2024	1726731800	7	41	47	39
Thu Sep 19 12:43:20 2024	1726731800	15	33	48	30
Thu Sep 19 12:43:20 2024	1726731800	5	43	48	38
Thu Sep 19 12:43:20 2024	1726731800	15	32	48	30
Thu Sep 19 12:43:20 2024	1726731800	15	33	48	30
Thu Sep 19 12:43:20 2024	1726731800	15	33	48	30
Thu Sep 19 12:43:20 2024	1726731800	15	32	48	30
Thu Sep 19 12:43:20 2024	1726731800	9	38	48	37
Thu Sep 19 12:43:20 2024	1726731800	7	41	48	39
Thu Sep 19 12:43:20 2024	1726731800	15	32	48	30
Thu Sep 19 12:43:20 2024	1726731800	10	38	48	37
Thu Sep 19 12:43:20 2024	1726731800	39	9	48	8
Thu Sep 19 12:43:20 2024	1726731800	7	41	48	39
Thu Sep 19 12:43:20 2024	1726731800	20	28	48	21
Thu Sep 19 12:43:20 2024	1726731800	39	9	48	8
Thu Sep 19 12:43:20 2024	1726731800	9	38	48	37
Thu Sep 19 12:43:20 2024	1726731800	10	38	48	37
Thu Sep 19 12:43:20 2024	1726731800	23	25	48	20
Thu Sep 19 12:43:20 2024	1726731800	5	43	48	33
Thu Sep 19 12:43:20 2024	1726731800	7	41	48	39
Thu Sep 19 12:43:20 2024	1726731800	5	43	48	33
Thu Sep 19 12:43:20 2024	1726731800	9	39	48	37
Thu Sep 19 12:43:20 2024	1726731800	3	45	48	34
Thu Sep 19 12:43:20 2024	1726731800	23	25	48	20
Thu Sep 19 12:43:20 2024	1726731800	7	41	48	39
Thu Sep 19 12:43:20 2024	1726731800	20	28	48	21
Thu Sep 19 12:43:20 2024	1726731800	9	39	48	37
Thu Sep 19 12:43:20 2024	1726731800	5	43	48	33
Thu Sep 19 12:43:21 2024	1726731801	18	30	48	30
Thu Sep 19 12:43:20 2024	1726731800	7	42	48	33
Thu Sep 19 12:43:20 2024	1726731800	5	43	48	38
Thu Sep 19 12:43:20 2024	1726731800	7	41	48	39
Thu Sep 19 12:43:20 2024	1726731800	3	45	48	32
Thu Sep 19 12:43:20 2024	1726731800	5	43	48	33
Thu Sep 19 12:43:20 2024	1726731800	3	45	48	34
Thu Sep 19 12:43:20 2024	1726731800	7	41	48	39
Thu Sep 19 12:43:20 2024	1726731800	5	43	48	33
Thu Sep 19 12:43:20 2024	1726731800	5	43	48	38
Thu Sep 19 12:43:21 2024	1726731801	18	31	49	30
Thu Sep 19 12:43:20 2024	1726731800	3	46	49	28
Thu Sep 19 12:43:20 2024	1726731800	5	44	49	38
Thu Sep 19 12:43:20 2024	1726731800	20	28	49	21
Thu Sep 19 12:43:20 2024	1726731800	5	44	49	38
Thu Sep 19 12:43:21 2024	1726731801	18	31	49	30
Thu Sep 19 12:43:20 2024	1726731800	7	42	49	33
Thu Sep 19 12:43:20 2024	1726731800	5	44	49	38
Thu Sep 19 12:43:21 2024	1726731801	18	31	49	30
Thu Sep 19 12:43:20 2024	1726731800	3	45	49	34
Thu Sep 19 12:43:20 2024	1726731800	7	42	49	33
Thu Sep 19 12:43:20 2024	1726731800	1	48	49	44
Thu Sep 19 12:43:20 2024	1726731800	5	44	49	39
Thu Sep 19 12:43:21 2024	1726731801	18	31	49	30
Thu Sep 19 12:43:20 2024	1726731800	7	42	49	33
Thu Sep 19 12:43:21 2024	1726731801	18	31	49	30
Thu Sep 19 12:43:20 2024	1726731800	20	29	49	21
Thu Sep 19 12:43:20 2024	1726731800	1	48	49	44
Thu Sep 19 12:43:21 2024	1726731801	19	31	49	30
Thu Sep 19 12:43:21 2024	1726731801	18	31	49	30
Thu Sep 19 12:43:20 2024	1726731800	1	49	49	44
Thu Sep 19 12:43:20 2024	1726731800	20	29	49	21
Thu Sep 19 12:43:20 2024	1726731800	20	29	49	21
Thu Sep 19 12:43:20 2024	1726731800	0	49	49	48
Thu Sep 19 12:43:20 2024	1726731800	1	49	49	43
Thu Sep 19 12:43:20 2024	1726731800	36	13	49	13
Thu Sep 19 12:43:20 2024	1726731800	1	49	49	44
Thu Sep 19 12:43:20 2024	1726731800	21	29	49	21
Thu Sep 19 12:43:20 2024	1726731800	0	49	50	48
Thu Sep 19 12:43:20 2024	1726731800	36	13	50	13
Thu Sep 19 12:43:20 2024	1726731800	0	49	50	48
Thu Sep 19 12:43:20 2024	1726731800	1	49	50	44
Thu Sep 19 12:43:20 2024	1726731800	21	29	50	21
Thu Sep 19 12:43:20 2024	1726731800	0	50	50	37
Thu Sep 19 12:43:20 2024	1726731800	19	31	50	6
Thu Sep 19 12:43:20 2024	1726731800	37	13	50	13
Thu Sep 19 12:43:20 2024	1726731800	7	43	50	39
Thu Sep 19 12:43:20 2024	1726731800	11	38	50	38
Thu Sep 19 12:43:20 2024	1726731800	1	49	50	43
Thu Sep 19 12:43:20 2024	1726731800	37	13	50	13
Thu Sep 19 12:43:20 2024	1726731800	35	15	50	15
Thu Sep 19 12:43:20 2024	1726731800	35	15	50	13
Thu Sep 19 12:43:20 2024	1726731800	35	15	50	15
Thu Sep 19 12:43:20 2024	1726731800	3	47	50	34
Thu Sep 19 12:43:20 2024	1726731800	21	29	50	21
Thu Sep 19 12:43:20 2024	1726731800	11	39	50	38
Thu Sep 19 12:43:20 2024	1726731800	11	39	50	38
Thu Sep 19 12:43:20 2024	1726731800	36	14	50	13
Thu Sep 19 12:43:20 2024	1726731800	36	14	50	13
Thu Sep 19 12:43:20 2024	1726731800	28	22	50	21
Thu Sep 19 12:43:20 2024	1726731800	7	43	50	39
Thu Sep 19 12:43:20 2024	1726731800	7	43	50	39
Thu Sep 19 12:43:20 2024	1726731800	37	14	50	13
Thu Sep 19 12:43:20 2024	1726731800	22	28	50	27
Thu Sep 19 12:43:20 2024	1726731800	28	22	50	21
Thu Sep 19 12:43:20 2024	1726731800	19	31	50	6
Thu Sep 19 12:43:20 2024	1726731800	37	14	50	13
Thu Sep 19 12:43:20 2024	1726731800	28	22	50	21
Thu Sep 19 12:43:20 2024	1726731800	2	49	50	34
Thu Sep 19 12:43:20 2024	1726731800	19	31	50	6
Thu Sep 19 12:43:20 2024	1726731800	1	49	51	34
Thu Sep 19 12:43:20 2024	1726731800	19	31	51	6
Thu Sep 19 12:43:21 2024	1726731801	18	32	51	30
Thu Sep 19 12:43:20 2024	1726731800	19	31	51	6
Thu Sep 19 12:43:21 2024	1726731801	19	32	51	30
Thu Sep 19 12:43:20 2024	1726731800	1	50	51	34
Thu Sep 19 12:43:20 2024	1726731800	0	51	51	49
Thu Sep 19 12:43:20 2024	1726731800	5	47	51	31
Thu Sep 19 12:43:21 2024	1726731801	17	34	51	34
Thu Sep 19 12:43:20 2024	1726731800	5	47	52	31
Thu Sep 19 12:43:20 2024	1726731800	6	46	52	35
Thu Sep 19 12:43:20 2024	1726731800	5	47	52	31
Thu Sep 19 12:43:20 2024	1726731800	1	51	52	34
Thu Sep 19 12:43:21 2024	1726731801	19	34	53	30
Thu Sep 19 12:43:21 2024	1726731801	19	34	53	30
Thu Sep 19 12:43:21 2024	1726731801	19	34	53	30
Thu Sep 19 12:43:20 2024	1726731800	0	53	53	40
Thu Sep 19 12:43:20 2024	1726731800	1	51	53	34
Thu Sep 19 12:43:20 2024	1726731800	7	46	53	35
Thu Sep 19 12:43:21 2024	1726731801	19	34	53	30
Thu Sep 19 12:43:20 2024	1726731800	20	33	53	18
Thu Sep 19 12:43:20 2024	1726731800	20	33	53	18
Thu Sep 19 12:43:20 2024	1726731800	17	37	53	2
Thu Sep 19 12:43:20 2024	1726731800	5	49	53	31
Thu Sep 19 12:43:20 2024	1726731800	3	50	53	34
Thu Sep 19 12:43:20 2024	1726731800	3	50	53	47
Thu Sep 19 12:43:20 2024	1726731800	36	17	53	11
Thu Sep 19 12:43:20 2024	1726731800	7	46	54	29
Thu Sep 19 12:43:20 2024	1726731800	5	49	54	31
Thu Sep 19 12:43:20 2024	1726731800	20	34	54	14
Thu Sep 19 12:43:20 2024	1726731800	7	47	54	29
Thu Sep 19 12:43:20 2024	1726731800	20	34	54	18
Thu Sep 19 12:43:20 2024	1726731800	7	47	54	29
Thu Sep 19 12:43:20 2024	1726731800	21	33	54	19
Thu Sep 19 12:43:20 2024	1726731800	0	54	54	52
Thu Sep 19 12:43:20 2024	1726731800	1	53	54	34
Thu Sep 19 12:43:20 2024	1726731800	3	51	54	34
Thu Sep 19 12:43:20 2024	1726731800	14	41	54	31
Thu Sep 19 12:43:20 2024	1726731800	0	54	54	51
Thu Sep 19 12:43:20 2024	1726731800	21	34	54	19
Thu Sep 19 12:43:20 2024	1726731800	5	50	54	32
Thu Sep 19 12:43:20 2024	1726731800	19	35	54	6
Thu Sep 19 12:43:20 2024	1726731800	1	54	55	34
Thu Sep 19 12:43:20 2024	1726731800	7	48	55	35
Thu Sep 19 12:43:20 2024	1726731800	28	27	55	21
Thu Sep 19 12:43:20 2024	1726731800	2	53	55	41
Thu Sep 19 12:43:20 2024	1726731800	3	52	55	35
Thu Sep 19 12:43:20 2024	1726731800	2	53	55	41
Thu Sep 19 12:43:20 2024	1726731800	28	27	55	21
Thu Sep 19 12:43:20 2024	1726731800	2	53	55	41
Thu Sep 19 12:43:21 2024	1726731801	19	36	55	30
Thu Sep 19 12:43:21 2024	1726731801	19	36	55	30
Thu Sep 19 12:43:20 2024	1726731800	2	53	55	41
Thu Sep 19 12:43:20 2024	1726731800	28	27	55	21
Thu Sep 19 12:43:20 2024	1726731800	4	51	55	46
Thu Sep 19 12:43:20 2024	1726731800	0	55	55	53
Thu Sep 19 12:43:20 2024	1726731800	0	55	55	53
Thu Sep 19 12:43:20 2024	1726731800	0	55	56	53
Thu Sep 19 12:43:20 2024	1726731800	5	52	56	47
Thu Sep 19 12:43:20 2024	1726731800	3	53	57	47
Thu Sep 19 12:43:20 2024	1726731800	7	50	57	35
Thu Sep 19 12:43:20 2024	1726731800	38	20	57	16
Thu Sep 19 12:43:20 2024	1726731800	30	27	57	21
Thu Sep 19 12:43:20 2024	1726731800	0	57	57	44
Thu Sep 19 12:43:20 2024	1726731800	22	35	57	6
Thu Sep 19 12:43:20 2024	1726731800	6	52	58	35
Thu Sep 19 12:43:20 2024	1726731800	1	56	58	41
Thu Sep 19 12:43:20 2024	1726731800	22	35	58	6
Thu Sep 19 12:43:20 2024	1726731800	3	55	58	34
Thu Sep 19 12:43:20 2024	1726731800	22	35	58	6
Thu Sep 19 12:43:20 2024	1726731800	1	57	58	46
Thu Sep 19 12:43:20 2024	1726731800	22	36	58	6
Thu Sep 19 12:43:20 2024	1726731800	37	20	58	17
Thu Sep 19 12:43:20 2024	1726731800	22	36	58	6
Thu Sep 19 12:43:20 2024	1726731800	38	20	58	17
Thu Sep 19 12:43:20 2024	1726731800	37	21	58	17
Thu Sep 19 12:43:20 2024	1726731800	38	20	58	17
Thu Sep 19 12:43:20 2024	1726731800	31	27	58	21
Thu Sep 19 12:43:20 2024	1726731800	38	20	58	17
Thu Sep 19 12:43:20 2024	1726731800	22	36	58	6
Thu Sep 19 12:43:20 2024	1726731800	38	21	58	17
Thu Sep 19 12:43:20 2024	1726731800	38	21	58	17
Thu Sep 19 12:43:20 2024	1726731800	38	21	58	17
Thu Sep 19 12:43:20 2024	1726731800	23	36	59	6
Thu Sep 19 12:43:20 2024	1726731800	20	39	59	34
Thu Sep 19 12:43:20 2024	1726731800	23	36	59	6
Thu Sep 19 12:43:20 2024	1726731800	38	21	59	17
Thu Sep 19 12:43:20 2024	1726731800	38	21	59	17
Thu Sep 19 12:43:20 2024	1726731800	38	21	59	17
Thu Sep 19 12:43:20 2024	1726731800	20	39	59	34
Thu Sep 19 12:43:20 2024	1726731800	20	39	59	34
Thu Sep 19 12:43:20 2024	1726731800	24	35	59	30
Thu Sep 19 12:43:20 2024	1726731800	20	39	59	34
Thu Sep 19 12:43:20 2024	1726731800	20	39	59	34
Thu Sep 19 12:43:20 2024	1726731800	4	55	59	43
Thu Sep 19 12:43:20 2024	1726731800	4	55	59	43
Thu Sep 19 12:43:20 2024	1726731800	4	55	59	43
Thu Sep 19 12:43:20 2024	1726731800	7	52	59	35
Thu Sep 19 12:43:20 2024	1726731800	20	39	59	34
Thu Sep 19 12:43:20 2024	1726731800	2	58	59	46
Thu Sep 19 12:43:20 2024	1726731800	23	37	59	6
Thu Sep 19 12:43:20 2024	1726731800	20	39	59	34
Thu Sep 19 12:43:20 2024	1726731800	7	52	59	35
Thu Sep 19 12:43:20 2024	1726731800	20	39	60	34
Thu Sep 19 12:43:20 2024	1726731800	20	39	60	34
Thu Sep 19 12:43:20 2024	1726731800	20	39	60	34
Thu Sep 19 12:43:20 2024	1726731800	33	27	60	21
Thu Sep 19 12:43:20 2024	1726731800	1	59	60	41
Thu Sep 19 12:43:20 2024	1726731800	21	39	60	34
Thu Sep 19 12:43:20 2024	1726731800	33	27	60	21
Thu Sep 19 12:43:20 2024	1726731800	25	36	60	22
Thu Sep 19 12:43:20 2024	1726731800	23	38	60	37
Thu Sep 19 12:43:20 2024	1726731800	33	28	60	21
Thu Sep 19 12:43:20 2024	1726731800	25	36	60	22
Thu Sep 19 12:43:20 2024	1726731800	25	36	61	22
Thu Sep 19 12:43:20 2024	1726731800	25	36	61	22
Thu Sep 19 12:43:20 2024	1726731800	6	55	61	35
Thu Sep 19 12:43:20 2024	1726731800	25	36	61	22
Thu Sep 19 12:43:20 2024	1726731800	25	36	61	22
Thu Sep 19 12:43:20 2024	1726731800	20	41	61	39
Thu Sep 19 12:43:20 2024	1726731800	23	38	61	38
Thu Sep 19 12:43:20 2024	1726731800	25	36	61	22
Thu Sep 19 12:43:20 2024	1726731800	25	36	61	22
Thu Sep 19 12:43:20 2024	1726731800	25	36	61	22
Thu Sep 19 12:43:20 2024	1726731800	0	61	61	24
Thu Sep 19 12:43:20 2024	1726731800	33	29	62	22
Thu Sep 19 12:43:20 2024	1726731800	1	61	62	48
Thu Sep 19 12:43:20 2024	1726731800	7	55	62	35
Thu Sep 19 12:43:20 2024	1726731800	33	29	62	22
Thu Sep 19 12:43:20 2024	1726731800	33	29	62	22
Thu Sep 19 12:43:20 2024	1726731800	33	29	62	22
Thu Sep 19 12:43:20 2024	1726731800	20	42	62	39
Thu Sep 19 12:43:20 2024	1726731800	0	62	62	54
Thu Sep 19 12:43:20 2024	1726731800	33	29	62	22
Thu Sep 19 12:43:20 2024	1726731800	20	42	62	39
Thu Sep 19 12:43:20 2024	1726731800	33	29	62	22
Thu Sep 19 12:43:20 2024	1726731800	20	42	63	40
Thu Sep 19 12:43:20 2024	1726731800	21	42	63	40
Thu Sep 19 12:43:20 2024	1726731800	33	30	63	22
Thu Sep 19 12:43:20 2024	1726731800	33	30	63	22
Thu Sep 19 12:43:20 2024	1726731800	3	59	63	47
Thu Sep 19 12:43:20 2024	1726731800	33	30	63	22
Thu Sep 19 12:43:20 2024	1726731800	21	43	63	40
Thu Sep 19 12:43:20 2024	1726731800	4	59	63	47
Thu Sep 19 12:43:20 2024	1726731800	5	58	63	47
Thu Sep 19 12:43:20 2024	1726731800	21	43	63	40
Thu Sep 19 12:43:20 2024	1726731800	33	30	63	22
Thu Sep 19 12:43:20 2024	1726731800	33	30	63	22
Thu Sep 19 12:43:20 2024	1726731800	20	43	63	39
Thu Sep 19 12:43:20 2024	1726731800	21	43	63	40
Thu Sep 19 12:43:20 2024	1726731800	34	30	64	22
Thu Sep 19 12:43:20 2024	1726731800	21	43	64	40
Thu Sep 19 12:43:20 2024	1726731800	5	59	64	47
Thu Sep 19 12:43:20 2024	1726731800	33	30	64	22
Thu Sep 19 12:43:20 2024	1726731800	21	43	64	40
Thu Sep 19 12:43:20 2024	1726731800	33	31	64	22
Thu Sep 19 12:43:20 2024	1726731800	21	43	64	40
Thu Sep 19 12:43:20 2024	1726731800	21	43	64	40
Thu Sep 19 12:43:20 2024	1726731800	21	43	64	40
Thu Sep 19 12:43:20 2024	1726731800	21	44	64	40
Thu Sep 19 12:43:20 2024	1726731800	3	62	65	50
Thu Sep 19 12:43:20 2024	1726731800	3	62	65	50
Thu Sep 19 12:43:20 2024	1726731800	3	62	65	50
Thu Sep 19 12:43:20 2024	1726731800	21	45	65	41
Thu Sep 19 12:43:20 2024	1726731800	21	44	65	41
Thu Sep 19 12:43:20 2024	1726731800	3	62	65	50
Thu Sep 19 12:43:20 2024	1726731800	3	63	66	50
Thu Sep 19 12:43:20 2024	1726731800	3	63	66	50
Thu Sep 19 12:43:20 2024	1726731800	1	65	66	64
Thu Sep 19 12:43:20 2024	1726731800	1	65	66	64
Thu Sep 19 12:43:20 2024	1726731800	3	63	66	63
Thu Sep 19 12:43:20 2024	1726731800	3	63	66	51
Thu Sep 19 12:43:20 2024	1726731800	1	66	67	65
Thu Sep 19 12:43:20 2024	1726731800	3	63	67	51
Thu Sep 19 12:43:20 2024	1726731800	5	62	67	47
Thu Sep 19 12:43:20 2024	1726731800	29	38	67	30
Thu Sep 19 12:43:20 2024	1726731800	4	63	67	51
Thu Sep 19 12:43:20 2024	1726731800	29	38	67	38
Thu Sep 19 12:43:20 2024	1726731800	1	67	68	58
Thu Sep 19 12:43:20 2024	1726731800	1	67	68	58
Thu Sep 19 12:43:20 2024	1726731800	1	67	68	58
Thu Sep 19 12:43:20 2024	1726731800	1	67	68	58
Thu Sep 19 12:43:20 2024	1726731800	1	67	68	58
Thu Sep 19 12:43:20 2024	1726731800	1	67	68	58
Thu Sep 19 12:43:20 2024	1726731800	6	63	69	52
Thu Sep 19 12:43:20 2024	1726731800	33	37	70	22
Thu Sep 19 12:43:20 2024	1726731800	3	67	70	58
Thu Sep 19 12:43:20 2024	1726731800	3	67	70	58
Thu Sep 19 12:43:20 2024	1726731800	7	63	71	59
Thu Sep 19 12:43:20 2024	1726731800	9	62	71	47
Thu Sep 19 12:43:20 2024	1726731800	4	69	72	68
Thu Sep 19 12:43:20 2024	1726731800	4	69	73	68
Thu Sep 19 12:43:20 2024	1726731800	3	69	73	68
Thu Sep 19 12:43:20 2024	1726731800	4	69	73	68
Thu Sep 19 12:43:20 2024	1726731800	3	69	73	68
Thu Sep 19 12:43:20 2024	1726731800	4	69	73	68
Thu Sep 19 12:43:20 2024	1726731800	5	69	73	68
Thu Sep 19 12:43:20 2024	1726731800	4	69	73	68
Thu Sep 19 12:43:20 2024	1726731800	5	69	73	68
Thu Sep 19 12:43:20 2024	1726731800	4	69	74	68
Thu Sep 19 12:43:20 2024	1726731800	4	69	74	68
Thu Sep 19 12:43:20 2024	1726731800	4	69	74	68
Thu Sep 19 12:43:20 2024	1726731800	37	37	74	22
Thu Sep 19 12:43:20 2024	1726731800	29	45	74	38
Thu Sep 19 12:43:20 2024	1726731800	29	45	74	38
Thu Sep 19 12:43:20 2024	1726731800	29	45	74	38
Thu Sep 19 12:43:20 2024	1726731800	6	69	75	69
Thu Sep 19 12:43:20 2024	1726731800	6	69	75	68
Thu Sep 19 12:43:20 2024	1726731800	6	69	75	68
Thu Sep 19 12:43:20 2024	1726731800	7	68	75	68
Thu Sep 19 12:43:20 2024	1726731800	6	69	75	68
Thu Sep 19 12:43:20 2024	1726731800	6	69	75	69
Thu Sep 19 12:43:20 2024	1726731800	7	68	75	59
Thu Sep 19 12:43:20 2024	1726731800	6	70	75	69
Thu Sep 19 12:43:20 2024	1726731800	37	38	76	22
Thu Sep 19 12:43:20 2024	1726731800	7	69	76	68
Thu Sep 19 12:43:20 2024	1726731800	15	61	77	54
Thu Sep 19 12:43:20 2024	1726731800	6	71	77	69
Thu Sep 19 12:43:20 2024	1726731800	2	75	77	75
Thu Sep 19 12:43:20 2024	1726731800	2	76	77	75
Thu Sep 19 12:43:20 2024	1726731800	2	76	77	75
Thu Sep 19 12:43:20 2024	1726731800	2	76	77	75
Thu Sep 19 12:43:20 2024	1726731800	2	76	77	75
Thu Sep 19 12:43:20 2024	1726731800	4	73	78	73
Thu Sep 19 12:43:20 2024	1726731800	17	61	78	56
Thu Sep 19 12:43:20 2024	1726731800	3	76	79	76
Thu Sep 19 12:43:20 2024	1726731800	3	76	79	67
Thu Sep 19 12:43:20 2024	1726731800	10	69	79	68
Thu Sep 19 12:43:20 2024	1726731800	11	69	79	68
Thu Sep 19 12:43:20 2024	1726731800	5	75	79	69
Thu Sep 19 12:43:20 2024	1726731800	4	75	79	69
Thu Sep 19 12:43:20 2024	1726731800	10	69	80	68
Thu Sep 19 12:43:20 2024	1726731800	11	70	80	68
Thu Sep 19 12:43:20 2024	1726731800	2	79	80	78
Thu Sep 19 12:43:20 2024	1726731800	2	79	80	78
Thu Sep 19 12:43:20 2024	1726731800	2	79	80	78
Thu Sep 19 12:43:20 2024	1726731800	2	79	80	78
Thu Sep 19 12:43:20 2024	1726731800	2	79	80	78
Thu Sep 19 12:43:20 2024	1726731800	2	79	80	78
Thu Sep 19 12:43:20 2024	1726731800	2	79	81	79
Thu Sep 19 12:43:20 2024	1726731800	3	79	82	78
Thu Sep 19 12:43:20 2024	1726731800	2	80	82	79
Thu Sep 19 12:43:20 2024	1726731800	4	79	83	67
Thu Sep 19 12:43:20 2024	1726731800	11	72	83	68
Thu Sep 19 12:43:20 2024	1726731800	4	79	83	67
Thu Sep 19 12:43:20 2024	1726731800	11	72	83	68
Thu Sep 19 12:43:20 2024	1726731800	6	77	83	69
Thu Sep 19 12:43:20 2024	1726731800	6	77	83	69
Thu Sep 19 12:43:20 2024	1726731800	6	77	83	69
Thu Sep 19 12:43:20 2024	1726731800	6	77	84	69
Thu Sep 19 12:43:20 2024	1726731800	7	78	85	69
Thu Sep 19 12:43:20 2024	1726731800	4	81	85	67
Thu Sep 19 12:43:20 2024	1726731800	4	81	85	67
Thu Sep 19 12:43:20 2024	1726731800	3	82	85	67
Thu Sep 19 12:43:20 2024	1726731800	4	82	85	67
Thu Sep 19 12:43:20 2024	1726731800	4	82	86	67
Thu Sep 19 12:43:20 2024	1726731800	5	80	86	75
Thu Sep 19 12:43:20 2024	1726731800	4	82	86	67
Thu Sep 19 12:43:20 2024	1726731800	5	81	86	77
Thu Sep 19 12:43:20 2024	1726731800	4	82	86	67
Thu Sep 19 12:43:20 2024	1726731800	4	82	86	67
Thu Sep 19 12:43:20 2024	1726731800	5	81	86	77
Thu Sep 19 12:43:20 2024	1726731800	4	83	87	82
Thu Sep 19 12:43:20 2024	1726731800	4	83	87	82
Thu Sep 19 12:43:20 2024	1726731800	4	83	87	83
Thu Sep 19 12:43:20 2024	1726731800	11	77	88	77
Thu Sep 19 12:43:20 2024	1726731800	11	78	88	77
Thu Sep 19 12:43:20 2024	1726731800	4	87	91	73
Thu Sep 19 12:43:20 2024	1726731800	11	81	91	80
Thu Sep 19 12:43:20 2024	1726731800	11	81	92	80
Thu Sep 19 12:43:20 2024	1726731800	5	88	93	79
Thu Sep 19 12:43:20 2024	1726731800	11	82	93	82
Thu Sep 19 12:43:20 2024	1726731800	12	82	94	82
Thu Sep 19 12:43:20 2024	1726731800	11	84	95	83
Thu Sep 19 12:43:20 2024	1726731800	12	84	97	84
Thu Sep 19 12:43:20 2024	1726731800	3	94	97	93
Thu Sep 19 12:43:20 2024	1726731800	4	94	97	78
Thu Sep 19 12:43:20 2024	1726731800	3	94	97	93
Thu Sep 19 12:43:20 2024	1726731800	4	93	97	83
Thu Sep 19 12:43:20 2024	1726731800	4	93	98	83
Thu Sep 19 12:43:20 2024	1726731800	3	94	98	82
Thu Sep 19 12:43:20 2024	1726731800	3	94	98	82
Thu Sep 19 12:43:20 2024	1726731800	3	94	98	82
Thu Sep 19 12:43:20 2024	1726731800	3	94	98	82
Thu Sep 19 12:43:20 2024	1726731800	3	95	98	82
Thu Sep 19 12:43:20 2024	1726731800	4	93	98	83
Thu Sep 19 12:43:20 2024	1726731800	3	94	98	93
Thu Sep 19 12:43:20 2024	1726731800	3	95	98	82
Thu Sep 19 12:43:20 2024	1726731800	3	95	98	93
Thu Sep 19 12:43:20 2024	1726731800	4	93	98	83
Thu Sep 19 12:43:20 2024	1726731800	4	94	98	83
Thu Sep 19 12:43:20 2024	1726731800	3	96	98	93
Thu Sep 19 12:43:20 2024	1726731800	5	94	98	83
Thu Sep 19 12:43:20 2024	1726731800	3	95	98	93
Thu Sep 19 12:43:20 2024	1726731800	5	94	99	83
Thu Sep 19 12:43:20 2024	1726731800	3	95	99	93
Thu Sep 19 12:43:20 2024	1726731800	3	95	99	93
Thu Sep 19 12:43:20 2024	1726731800	3	96	99	93
Thu Sep 19 12:43:20 2024	1726731800	4	95	99	93
Thu Sep 19 12:43:20 2024	1726731800	5	94	99	83
Thu Sep 19 12:43:20 2024	1726731800	5	94	99	83
Thu Sep 19 12:43:20 2024	1726731800	5	94	100	83
Thu Sep 19 12:43:20 2024	1726731800	4	96	100	94
Thu Sep 19 12:43:20 2024	1726731800	4	96	100	94
